chr	start	end	gene	oocyte	sperm	two_cell	four_cell	blast
chr7_103455526_103464151	chr7	103455526	103464151	Olfr607	0.382608695652174	0.931378665003119	0.42007992007992	0.417298937784522	0.292067307692308
chr7_103469877_103471358	chr7	103469877	103471358	Olfr608	0.53781512605042	0.699757869249395	0.421461897356143	0.192066805845511	0.164179104477612
chr7_103490025_103498062	chr7	103490025	103498062	Olfr609	0.486607142857143	0.544378698224852	0.407482305358948	0.361809045226131	0.192771084337349
chr7_103505375_103512122	chr7	103505375	103512122	Olfr610	0.539363484087102	0.331990330378727	0.350943396226415	0.289473684210526	0.130188679245283
chr7_103516465_103520846	chr7	103516465	103520846	Olfr611	0.479041916167665	0.781746031746032	0.457142857142857	0.510309278350515	0.184
chr7_103537222_103542717	chr7	103537222	103542717	Olfr612	0.527210884353742	0.885668276972625	0.41016333938294	0.326027397260274	0.211009174311927
chr7_103548074_103555506	chr7	103548074	103555506	Olfr613	0.459134615384615	0.270731707317073	0.347509113001215	0.204906204906205	0.0853174603174603
chr7_103556079_103563798	chr7	103556079	103563798	Olfr615	0.386206896551724	0.897326203208556	0.463414634146341	0.438759689922481	0.254950495049505
chr7_103563747_103569143	chr7	103563747	103569143	Olfr616	0.395348837209302	0.934628975265018	0.450467289719626	0.371681415929204	0.198473282442748
chr7_103573061_103586795	chr7	103573061	103586795	Olfr617	0.315827862873815	0.648788035069624	0.360207100591716	0.292198581560284	0.203377902885292
chr7_103590103_103600448	chr7	103590103	103600448	Olfr618	0.442190669371197	0.955169920462762	0.498678414096916	0.400275103163686	0.195592286501377
chr7_103600575_103604859	chr7	103600575	103604859	Olfr619	0.474489795918367	0.938958707360862	0.614186851211073	0.494623655913978	0.292168674698795
chr7_103604895_103612534	chr7	103604895	103612534	Olfr620	0.497536945812808	0.933628318584071	0.5536	0.503052503052503	0.383165829145729
chr7_103638451_103642702	chr7	103638451	103642702	Olfr622	0.403712296983759	0.938447814451383	0.452442159383033	0.338409475465313	0.288018433179723
chr7_103657697_103663698	chr7	103657697	103663698	Olfr623	0.495297805642633	0.932107496463932	0.488200589970501	0.493617021276596	0.294765840220386
chr7_103665461_103671191	chr7	103665461	103671191	Olfr624	0.487704918032787	0.458015267175573	0.395256916996047	0.294285714285714	0.163522012578616
chr7_103682720_103683685	chr7	103682720	103683685	Olfr625-ps1	0.395833333333333	0.920863309352518	0.408333333333333	0.473118279569892	0.301369863013699
chr7_103714671_103721166	chr7	103714671	103721166	Olfr243	0.345029239766082	0.954983922829582	0.42159383033419	0.431623931623932	0.393258426966292
chr7_103730374_103733324	chr7	103730374	103733324	Olfr628	0.508928571428571	0.901538461538462	0.507407407407407	0.477272727272727	0.281879194630872
chr7_103739775_103744943	chr7	103739775	103744943	Olfr629	0.41645885286783	0.922077922077922	0.423076923076923	0.412470023980815	0.216867469879518
chr7_103753480_103757333	chr7	103753480	103757333	Olfr630	0.410094637223975	0.937866354044549	0.532960893854749	0.48729446935725	0.282608695652174
chr7_103765805_103771594	chr7	103765805	103771594	Olfr69	0.376731301939058	0.927631578947368	0.404328018223235	0.394904458598726	0.180257510729614
chr7_103774358_103779698	chr7	103774358	103779698	Olfr68	0.557142857142857	0.959459459459459	0.357456140350877	0.371824480369515	0.1625
chr7_103784594_103791821	chr7	103784594	103791821	Olfr67	0.477564102564103	0.869274809160305	0.454676258992806	0.366197183098592	0.168539325842697
chr7_103812524_103813996	chr7	103812524	103813996	Hbb-bt	0.234042553191489	0.328611898016997	0.470833333333333	0.338129496402878	0.214285714285714
chr7_103826534_103828096	chr7	103826534	103828096	Hbb-bs	0.433333333333333	0.723333333333333	0.438053097345133	0.481481481481481	0.274193548387097
chr7_103839124_103840520	chr7	103839124	103840520	Hbb-bh2	0.287878787878788	0.960629921259842	0.393548387096774	0.351515151515152	0.24390243902439
chr7_103841637_103843164	chr7	103841637	103843164	Hbb-bh1	0.513888888888889	0.936305732484076	0.557971014492754	0.409090909090909	0.285714285714286
chr7_103851749_103853216	chr7	103851749	103853216	Hbb-y	0.384615384615385	0.887719298245614	0.575471698113208	0.64963503649635	0.190909090909091
chr7_103879443_103886252	chr7	103879443	103886252	Olfr66	0.427032321253673	0.927475592747559	0.346468401486989	0.255381604696673	0.0931458699472759
chr7_103889485_103894485	chr7	103889485	103894485	Olfr64	0.527777777777778	0.685300207039337	0.439201451905626	0.325520833333333	0.215189873417722
chr7_103903487_103908650	chr7	103903487	103908650	Olfr65	0.508361204013378	0.963312368972746	0.451781970649895	0.513513513513513	0.324596774193548
chr7_103928825_103929784	chr7	103928825	103929784	Olfr631	0.493087557603687	0.957910014513788	0.454385964912281	0.457831325301205	0.431279620853081
chr7_103934347_103940579	chr7	103934347	103940579	Olfr632	0.475691847419596	0.722344322344322	0.373986877653416	0.376598768356229	0.24653537563822
chr7_103944437_103948963	chr7	103944437	103948963	Olfr633	0.461832061068702	0.426602343211578	0.282558139534884	0.1812734082397	0.129
chr7_103971152_103987540	chr7	103971152	103987540	Olfr635	0.485148514851485	0.945391648134421	0.523275862068965	0.380776340110906	0.25296803652968
chr7_103998746_104004357	chr7	103998746	104004357	Olfr638	0.454901960784314	0.965022935779816	0.479034307496823	0.399577167019027	0.29438202247191
chr7_103998800_104137405	chr7	103998800	104137405	Olfr643	0.43518941122775	0.814173036513689	0.418800760324866	0.357869614370054	0.220851889916638
chr7_104006231_104017303	chr7	104006231	104017303	Olfr639	0.418714555765595	0.944983818770227	0.468859649122807	0.406976744186047	0.275
chr7_104018686_104025573	chr7	104018686	104025573	Olfr640	0.357833655705996	0.956521739130435	0.416815742397138	0.425902864259029	0.186163522012579
chr7_104035445_104042072	chr7	104035445	104042072	Olfr641	0.460176991150442	0.917556346381969	0.457225017972682	0.430486944248412	0.296333002973241
chr7_104046529_104052666	chr7	104046529	104052666	Olfr642	0.42280701754386	0.967761934283943	0.443343653250774	0.475573280159521	0.195701357466063
chr7_104053600_104061445	chr7	104053600	104061445	4930516K23Rik	0.454545454545455	0.936363636363636	0.5	0.301154249737671	0.235795454545455
chr7_104066289_104071869	chr7	104066289	104071869	Olfr644	0.475890985324948	0.936189608021878	0.424575424575425	0.330054644808743	0.219414893617021
chr7_104081789_104085465	chr7	104081789	104085465	Olfr645	0.353813559322034	0.940425531914894	0.37015503875969	0.371490280777538	0.249609984399376
chr7_104104873_104109766	chr7	104104873	104109766	Olfr646	0.412634408602151	0.906442577030812	0.440051020408163	0.377559377559378	0.228602383531961
chr7_104127912_104129826	chr7	104127912	104129826	Ubqln5	0.473637176050045	0.0606822262118492	0.236286919831224	0.127681307456588	0.0532458059810357
chr7_104140623_104143279	chr7	104140623	104143279	Ubqln3	0.401650618982118	0.828051643192488	0.361133603238866	0.2236328125	0.111644657863145
chr7_104148259_104150556	chr7	104148259	104150556	Ubqlnl	0.486131386861314	0.957502168256722	0.371134020618557	0.352542372881356	0.214052287581699
chr7_104153013_104164831	chr7	104153013	104164831	Olfm5	0.508088235294118	0.929209183673469	0.501909611712285	0.392090395480226	0.310892172961138
chr7_104177598_104183392	chr7	104177598	104183392	Olfr648	0.455687369155618	0.735765616362631	0.382188629641801	0.313158789527372	0.192533333333333
chr7_104188992_104195985	chr7	104188992	104195985	Olfr649	0.409383624655014	0.960893854748603	0.425867507886435	0.351391650099404	0.166454081632653
chr7_104218793_104235152	chr7	104218793	104235152	Trim6	0.629012192087584	0.776760799196339	0.452711050102951	0.379002336127525	0.118930041152263
chr7_104244457_104262234	chr7	104244457	104262234	Trim34a	0.412491420727522	0.729487179487179	0.300424628450106	0.171452702702703	0.0521849809079338
chr7_104263386_104288094	chr7	104263386	104288094	Trim5	0.538417757541264	0.888888888888889	0.447136563876652	0.460625674217907	0.222878228782288
chr7_104299894_104315466	chr7	104299894	104315466	Trim12a	0.360353721444363	NA	0.273221567739012	0.0939261114589856	0.0278440731901352
chr7_104329471_104336909	chr7	104329471	104336909	Trim34b	0.458036984352774	0.965954077593032	0.324869791666667	0.15606936416185	0.0808646917534027
chr7_104338754_104353362	chr7	104338754	104353362	Trim12c	0.564473684210526	0.826834584645193	0.446116797110175	0.375505129002176	0.166218637992832
chr7_104355382_104369884	chr7	104355382	104369884	Trim30b	0.57909604519774	0.958519179304193	0.534362549800797	0.468107538218239	0.241272304111715
chr7_104382065_104400837	chr7	104382065	104400837	Trim30c	0.442455242966752	0.952692501258178	0.411434405308831	0.363763066202091	0.246821241585639
chr7_104409025_104465193	chr7	104409025	104465193	Trim30a	0.655529037390613	0.885227272727273	0.556240063593005	0.52950146627566	0.287787555967269
chr7_10443331_10449202	chr7	10443331	10449202	Vmn1r67	0.37995337995338	0.806666666666667	0.44393063583815	0.480274442538593	0.328621908127208
chr7_104470014_104507849	chr7	104470014	104507849	Trim30d	0.498656429942418	0.684255031286995	0.426616328456819	0.395506946497192	0.219787516600266
chr7_104550133_104554422	chr7	104550133	104554422	Olfr651	0.857466063348416	0.941682600382409	0.727050183598531	0.703367875647668	0.429508196721311
chr7_104560901_104568634	chr7	104560901	104568634	Olfr652	0.652007648183556	0.92057761732852	0.629272567922875	0.56517094017094	0.347962382445141
chr7_104577314_104584117	chr7	104577314	104584117	Olfr653	0.497109826589595	0.955481727574751	0.440970006381621	0.355791962174941	0.226480836236934
chr7_104587025_104590718	chr7	104587025	104590718	Olfr654	0.721311475409836	0.787061994609164	0.624007060900265	0.602165087956698	0.324960753532182
chr7_104595301_104601779	chr7	104595301	104601779	Olfr655	0.53202614379085	0.912765957446809	0.480985915492958	0.422343324250681	0.265046296296296
chr7_104613955_104621603	chr7	104613955	104621603	Olfr656	0.367601246105919	0.650974025974026	0.425353925353925	0.341035120147874	0.156941649899396
chr7_104624794_104637481	chr7	104624794	104637481	Olfr657	0.462355212355212	0.896060037523452	0.46188898094449	0.472619047619048	0.260485651214128
chr7_104642877_104647305	chr7	104642877	104647305	Olfr658	0.121747211895911	0.312745098039216	0.181818181818182	0.1171875	0.107843137254902
chr7_104666753_104674948	chr7	104666753	104674948	Olfr659	0.413978494623656	0.950971322849214	0.46309403437816	0.399732620320856	0.206666666666667
chr7_104686501_104691354	chr7	104686501	104691354	Olfr661	0.441441441441441	0.973429951690821	0.418539325842697	0.427609427609428	0.21875
chr7_104768049_104777470	chr7	104768049	104777470	Usp17le	0.65489673550966	0.868341708542714	0.430254184748915	0.313684210526316	0.223928342930262
chr7_104840257_104842603	chr7	104840257	104842603	Usp17lb	0.876288659793814	0.946456692913386	0.781853281853282	0.72680412371134	0.383259911894273
chr7_104857009_104862667	chr7	104857009	104862667	Usp17la	0.433660933660934	0.907991940899933	0.38816199376947	0.249584026622296	0.166180758017493
chr7_10487229_10495394	chr7	10487229	10495394	Zik1	0.445585215605749	0.447852760736196	0.44140127388535	0.344033232628399	0.251077586206897
chr7_104878031_104882906	chr7	104878031	104882906	Olfr665	0.574018126888218	0.958076448828607	0.65609756097561	0.711206896551724	0.331632653061224
chr7_104891822_104895952	chr7	104891822	104895952	Olfr666	0.927797833935018	0.95724907063197	0.823275862068966	0.845528455284553	0.581196581196581
chr7_104914742_104921482	chr7	104914742	104921482	Olfr667	0.841392649903288	0.941613588110403	0.797872340425532	0.779683377308707	0.485772357723577
chr7_104922291_104928057	chr7	104922291	104928057	Olfr668	0.835249042145594	0.967238689547582	0.770569620253165	0.691460055096419	0.475113122171946
chr7_104934240_104940477	chr7	104934240	104940477	Olfr669	0.837270341207349	0.947753396029258	0.783389450056117	0.72013093289689	0.383474576271186
chr7_104957114_104962620	chr7	104957114	104962620	Olfr670	0.757575757575758	0.940406976744186	0.806015037593985	0.685025817555938	0.513636363636364
chr7_104972896_104979126	chr7	104972896	104979126	Olfr671	0.615526802218115	0.894589552238806	0.59492385786802	0.546353522867738	0.316865417376491
chr7_104995760_105002029	chr7	104995760	105002029	Olfr672	0.4	0.952264381884945	0.448028673835125	0.382826475849732	0.257377049180328
chr7_105021370_105028460	chr7	105021370	105028460	Olfr675	0.358251057827927	0.960053262316911	0.389830508474576	0.388111888111888	0.242105263157895
chr7_105032698_105037750	chr7	105032698	105037750	Olfr676	0.418940609951846	0.839066339066339	0.407407407407407	0.293700088731145	0.140326975476839
chr7_105051372_105059006	chr7	105051372	105059006	Olfr677	0.435955056179775	0.963979416809606	0.455423476968796	0.347525891829689	0.181929181929182
chr7_105064475_105071639	chr7	105064475	105071639	Olfr678	0.485804416403785	0.941576086956522	0.491830065359477	0.547945205479452	0.264462809917355
chr7_10507398_10558485	chr7	10507398	10558485	Vmn1r68	0.580234505862647	0.763813500347947	0.57782640408461	0.546644844517185	0.318518518518519
chr7_105081205_105090642	chr7	105081205	105090642	Olfr679	0.378125	0.946043165467626	0.430348258706468	0.371287128712871	0.209897610921502
chr7_105090702_105092817	chr7	105090702	105092817	Olfr680-ps1	0.582417582417582	0.964125560538117	0.587737843551797	0.527065527065527	0.331797235023041
chr7_105116836_105125523	chr7	105116836	105125523	Olfr681	0.401960784313726	0.970389170896785	0.321818181818182	0.343511450381679	0.220512820512821
chr7_105140839_105147012	chr7	105140839	105147012	Olfr683	0.298728813559322	0.959169054441261	0.422161172161172	0.335981838819523	0.163663663663664
chr7_105154692_105163653	chr7	105154692	105163653	Olfr684	0.356608478802993	0.955890563930765	0.420956995760145	0.378834355828221	0.187353629976581
chr7_105178416_105186012	chr7	105178416	105186012	Olfr685	0.470899470899471	0.961277173913043	0.409851301115242	0.289308176100629	0.210909090909091
chr7_105201858_105207485	chr7	105201858	105207485	Olfr686	0.381294964028777	0.946564885496183	0.358885017421603	0.328767123287671	0.175595238095238
chr7_105288095_105289060	chr7	105288095	105289060	Olfr688	0.452380952380952	0.951612903225806	0.385964912280702	0.492537313432836	0.129032258064516
chr7_105311165_105319662	chr7	105311165	105319662	Olfr689	0.884955752212389	0.968875502008032	0.845272206303725	0.825	0.371134020618557
chr7_105328225_105334104	chr7	105328225	105334104	Olfr690	0.928436911487759	0.963590177815411	0.811460258780037	0.761437908496732	0.450980392156863
chr7_105335509_105342270	chr7	105335509	105342270	Olfr691	0.900216919739696	0.564643057897695	0.723332204537758	0.706187624750499	0.4
chr7_105368230_105369355	chr7	105368230	105369355	Olfr692	0.941520467836257	0.971768202080238	0.840579710144927	0.818980667838313	0.504178272980501
chr7_105371211_105400054	chr7	105371211	105400054	Fam160a2	0.654972544234289	0.866601594273629	0.562230388240933	0.501146302114291	0.332111772789739
chr7_105375038_105378377	chr7	105375038	105378377	Gm5901	0.743326488706366	0.962075848303393	0.68936678614098	0.58876560332871	0.320879120879121
chr7_105404568_105408742	chr7	105404568	105408742	Cnga4	0.930955120828539	0.62945434298441	0.689246802463288	0.653096578605457	0.364275668073136
chr7_105425731_105470898	chr7	105425731	105470898	Cckbr	0.397897246910904	0.674640357162542	0.286160539967647	0.180693500609862	0.101176470588235
chr7_105480083_105482300	chr7	105480083	105482300	Cavin3	0.0869394177812746	0.100240752899978	0.0341054167426591	0.0274351339855381	0.0224077328646749
chr7_105554360_105558389	chr7	105554360	105558389	Smpd1	0.540577716643741	0.591968911917098	0.409281520827509	0.249224898640591	0.0894648829431438
chr7_105558483_105581653	chr7	105558483	105581653	Apbb1	0.698258735538156	0.723063853886451	0.566041770618006	0.47724177478317	0.232778597008637
chr7_105591613_105600137	chr7	105591613	105600137	Hpx	0.7922136713445	0.959329608938547	0.741680242029323	0.661954959271682	0.326020015396459
chr7_105604463_105633571	chr7	105604463	105633571	Trim3	0.720681371478489	0.70499044103105	0.547965725927257	0.502545691906005	0.295078420767983
chr7_105634203_105640416	chr7	105634203	105640416	Arfip2	0.363360762234734	0.637276785714286	0.264319248826291	0.177669678017142	0.0952883263009845
chr7_105640056_105643637	chr7	105640056	105643637	Timm10b	0.153677277716795	0.104780615586117	0.0864696734059098	0.156924147529576	0.0330267558528428
