gene	Oocyte	Sperm	Zygote	Two-cell	Four-cell	Eight-cell	Morula	Blast
Tenm1	0.505821815563478	0.813353051311969	0.3163650126	0.2864720444	0.3628409887	0.3436066961	0.3072841434	0.1877375323
Tex13c1	0.644285714285714	0.192647058823529	0.1325505733	0.085410375	0.1005122105	0.4422119545	0.007575772727	0.1138347875
Btbd35f17	0.625	0.2	0.15738095	0.1777480308	0.4105987	0.2414008211	0.30524115	0.2839888733
Dcaf12l2	0.29764801297648	0.0154772141014617	0.04460123676	0.03248145455	0.01988640127	0.01427178941	0.02295231325	0.03300870526
Dcaf12l1	0.177891875566294	0.0380345768880801	0.03473090762	0.02125192381	0.06526871524	0.04442590654	0.04437391262	0.02520610952
Prr32	0.912442396313364	0.492682926829268	0.6	0.4583333333	0.7474747778	0.560119125	0.7115385	0.1939393333
Actrt1	0.888157894736842	0.947089947089947	0.5666666714	0.0515533	0.56874467	0.6090909091	0.6676766667	0.652661
Smarca1	0.474307755889241	0.866377910124526	0.2623272343	0.218577335	0.2741503403	0.2901934161	0.2609665818	0.1734538617
Ocrl	0.809016118200134	0.870384017031033	0.422221092	0.270609227	0.3887463248	0.4316313714	0.3759815505	0.1824643847
Apln	0.281279620853081	0.484541774015458	0.06262122013	0.03889988429	0.03533878077	0.07004959671	0.03234583289	0.01781160619
Xpnpep2	0.573406040268456	0.881061598951507	0.3114208845	0.2406959616	0.2832581167	0.235152781	0.2248160571	0.1251721811
Sash3	0.647787144362487	0.824282389449185	0.2678905587	0.1335712529	0.1479195314	0.1161946582	0.1167585655	0.07054986375
Zdhhc9	0.379518072289157	0.746717929482371	0.1433563965	0.09722508582	0.0699433432	0.06998267848	0.04760539895	0.0459520451
Utp14a	0.77665135434817	0.837512395523445	0.4547026593	0.2782817664	0.3718667248	0.4063008965	0.2925266724	0.2045079122
Bcorl1	0.679866666666667	0.668227472566751	0.3104403706	0.1663784186	0.2842401783	0.267648698	0.2289440106	0.1180233898
Elf4	0.40440155971185	0.57680187048897	0.1411338183	0.08271759003	0.07688071792	0.0775147295	0.06497459716	0.05031177157
Aifm1	0.80828729281768	0.82489088744875	0.3997605638	0.2858678712	0.4067411811	0.3457277265	0.3366659786	0.1634723612
Rab33a	0.385714285714286	0.604643557880968	0.1678837913	0.1028231738	0.1362752748	0.1466340427	0.1511010707	0.08242046429
Zfp280c	0.408620164483704	0.794364577343301	0.1745035413	0.2080654165	0.1901528402	0.179415736	0.1467257988	0.08067665762
Slc25a14	0.755920429428481	0.738699690402477	0.4868430749	0.2918421123	0.4868237088	0.5008541413	0.4351057936	0.1619826536
Gpr119	0.403957131079967	0.720183486238532	0.1238349737	0.108345148	0.1843518526	0.1412457491	0.1048176586	0.03655564158
Rbmx2	0.603288490284006	0.560358342665174	0.3587976456	0.2576781194	0.3859301928	0.2626411382	0.3240465781	0.1294346271
Fsip2l	0.465902738960313	0.896617618956621	0.2556231564	0.2436395581	0.2839417254	0.2674272342	0.2581198449	0.1739069558
Enox2	0.774009202909307	0.902604038197259	0.4401280798	0.3215045125	0.487884155	0.4588853163	0.4413762206	0.1871412986
Arhgap36	0.249030093320751	0.267795100222717	0.07345085643	0.08599177692	0.1148587354	0.09583027492	0.06316394551	0.03279400892
Olfr1320	0.510510510510511	0.946615824594852	0.4002402	0.2759726714	0.5342506861	0.4550118289	0.4632990541	0.2476035214
Olfr1321	0.512820512820513	0.898134863701578	0.3934854875	0.4887845643	0.4447469231	0.303503805	0.4102876957	0.1129044
Igsf1	0.355453582774444	0.592221209358857	0.170822241	0.1374971913	0.203099385	0.2132384248	0.1535429926	0.08151733973
Olfr1322	0.547318611987382	0.863448275862069	0.4023515556	0.1843320222	0.4244309172	0.4201943478	0.2956643333	0.2362403462
Olfr1323	0.443343653250774	0.952324896998234	0.2205787167	0.33773305	0.3512704537	0.4109357869	0.3155747097	0.136692208
Olfr1324	0.875302663438257	0.906683480453972	0.6101063095	0.599486225	0.5499005217	0.563181963	0.5906303515	0.3986805
Stk26	0.362081895905205	0.698192836273131	0.1638645952	0.1482901869	0.2581232104	0.2178272579	0.1631535915	0.1255169231
Frmd7	0.386869871043376	0.726242371403662	0.1905015	0.1380640039	0.1752621192	0.1554492052	0.1043857022	0.1298622166
Rap2c	0.43561532192339	0.751584283903675	0.1618020157	0.1513632524	0.2601458698	0.2029912134	0.1018485882	0.0969347925
Mbnl3	0.350323852435934	0.718283020760205	0.1396243671	0.1801076584	0.1693548953	0.191019133	0.1748142156	0.1064731391
Hs6st2	0.425352539802881	0.795235809158037	0.217709005	0.2034469395	0.2380376298	0.2588740529	0.2207709348	0.1266990127
Usp26	0.892194012883668	0.807879208608122	0.5353562674	0.3946440468	0.5271046643	0.5895912525	0.4286687648	0.2579048301
1700080O16Rik	0.451612903225806	0.608448030374941	0.07739096964	0.07380288519	0.117133625	0.03735310714	0.05632716667	0.023292364
Gpc4	0.381262240192053	0.753825712453038	0.1789386582	0.1508599368	0.1626850211	0.1389909905	0.11783836	0.08288816839
Gpc3	0.596489141552294	0.860667752442997	0.3209944793	0.2776709671	0.3153499523	0.2853024493	0.3000051326	0.1578232138
Ccdc160	0.269715352309846	0.46551724137931	0.0567340101	0.04704245263	0.03219697273	0.02204545455	0.006782373832	0.02250500513
Phf6	0.713268236645606	0.721332209106239	0.4080663433	0.2823830256	0.372594772	0.3501271553	0.3294227263	0.130811241
Hprt	0.635176069670579	0.60358598207009	0.4615148852	0.2154040936	0.3810429022	0.3638411088	0.4129211361	0.1731643985
Plac1	0.390555712803095	0.81716982491534	0.1950469676	0.1726785667	0.1413719942	0.1266286018	0.1336851961	0.08353099743
Fam122b	0.655240737071528	0.670118103866688	0.4124164672	0.2802462933	0.44508816	0.3755053047	0.3119009574	0.1718292554
Fam122c	0.417196327683616	0.734808966586776	0.1949280805	0.196841889	0.1699641888	0.1189700989	0.1449889055	0.08951139515
Mospd1	0.733821733821734	0.733042529989095	0.4503850211	0.3448477487	0.3941635778	0.2985889396	0.2772808156	0.125178128
Etd	0.408071748878924	0.961418143899896	0.1747656333	0.1226096	0.1333912956	0.1436939936	0.1367328302	0.08841505909
Gm14597	0.349557522123894	0.798891284262396	0.1434675911	0.1145674541	0.1274222379	0.1038423631	0.06741145311	0.08123364068
Rtl8c	0.196428571428571	0.0108695652173913	0.1498172222	0.0551200375	0.01984127778	0.01794466667	0.05931875	0.088066575
Rtl8a	0.276762402088773	0.0566801619433198	0.02569007895	0.048117275	0.07310644444	0.007217034211	0.01191769565	0.01515044138
Rtl8b	0.196141479099678	0.0987654320987654	0.01315082093	0.007148133333	0.04735451111	0.008897089189	0.01	0.03126847143
Ct55	0.426681367144432	0.729186155285313	0.2000340836	0.09444320345	0.1129058615	0.07352070471	0.1061874557	0.08320855814
1700013H16Rik	0.556270723620051	0.15443006470881	0.2359937565	0.2157714667	0.3103301766	0.2435753784	0.2396982095	0.1576026552
Zfp36l3	0.386675824175824	0.0190150218672751	0.03116933478	0.01059499787	0.03723949419	0.0143353117	0.03631475161	0.03725272292
Xlr	0.369362920544023	0.767495662232504	0.1478486015	0.2041646686	0.2242921696	0.1974299062	0.1891920763	0.08605528947
Mycs	0.186973610331275	0.0056235527621568	0.01182625938	0.009938108333	0.03030453014	0.02668942647	0.00287870274	0.02040536739
Slxl1	0.579365079365079	0.539130434782609	0.2561996308	0.2361308717	0.3063728151	0.2986423077	0.3044671972	0.1403736114
3830403N18Rik	0.526960784313726	0.679196370706416	0.3739322943	0.2095507036	0.4216678851	0.3245845813	0.2356610783	0.1413960828
Gm773	0.571820677035682	0.530177811169547	0.4255698966	0.2660883317	0.2879300027	0.3487460171	0.3731144592	0.14853259
Zfp449	0.712414409050313	0.609708737864078	0.3812531078	0.2239294741	0.4136526624	0.3798628811	0.2983056629	0.1542806255
Smim10l2a	0.233270499528746	0.184210526315789	0.175497203	0.1715535261	0.2024659075	0.2608992315	0.4201837085	0.1040410174
Gm2174	0.909090909090909	0.150115473441109	0.1932490909	0.3413941667	0.307239	0.1903595	0.290424	0.1022307143
Ints6l	0.338952814200339	0.695742961066954	0.1125130047	0.1215142307	0.1222423085	0.09647192635	0.107466187	0.06957539534
Gm648	0.354003139717425	0.968186638388123	0.1387103811	0.072067112	0.07412084355	0.07634295455	0.02183496721	0.03959444444
Mmgt1	0.590239109073043	0.471625211301618	0.4140069346	0.2482034516	0.3761316786	0.3698724107	0.3983190274	0.1887566673
Slc9a6	0.7351403678606	0.766407410644062	0.4820460427	0.2911430468	0.4263690063	0.4341737543	0.3635496272	0.1751358566
Fhl1	0.412963487121427	0.902903600464576	0.1598432759	0.1887000064	0.1619666922	0.1799923778	0.1815571907	0.08718189866
Map7d3	0.504654983570646	0.807537912578055	0.2656228545	0.3159299737	0.2354595926	0.2100120343	0.2335283404	0.1323982278
Adgrg4	0.502790424438244	0.919580029040545	0.2517973151	0.2022873981	0.2738921325	0.2459119107	0.2035504167	0.1546070939
Brs3	0.388216303470541	0.956226880394575	0.1107034804	0.15329504	0.1760024216	0.1474977347	0.1549853604	0.05776095833
Htatsf1	0.663376360415085	0.586736842105263	0.3641603947	0.2148777197	0.2989370785	0.3304747085	0.25767615	0.1304972988
Vgll1	0.765238221985627	0.757537688442211	0.3509492645	0.2013320489	0.4485457285	0.4550158635	0.3693247855	0.2583921875
Cd40lg	0.72668240850059	0.774209734069242	0.3943864792	0.20940761	0.4460732513	0.3449044463	0.3100330975	0.230048392
Arhgef6	0.440042132555502	0.838455953533398	0.1861387104	0.179586611	0.1622410719	0.150882032	0.1436808886	0.08444957149
Rbmx	0.473445044021585	0.498817966903073	0.3644792041	0.2179096605	0.3509752114	0.2581085578	0.2622716472	0.1825535673
Gm364	0.882122552116235	0.870503597122302	0.5660414733	0.3609526536	0.5761833428	0.5379369472	0.4585871421	0.2670752946
Gpr101	0.749699519230769	0.396688741721854	0.5659506806	0.1496317977	0.5671625604	0.4536292291	0.487133001	0.2020826417
Zic3	0.201599691625711	0.0649806028051328	0.0342515619	0.03499895751	0.04888579112	0.04424886474	0.06437953265	0.0490261526
4930550L24Rik	0.867953667953668	0.541544477028348	0.4511810931	0.203537055	0.6100700316	0.4508817415	0.2753824444	0.2088665406
Fgf13	0.461103965102623	0.756031605188659	0.3130062276	0.2639448771	0.3471289808	0.3228688642	0.2781714873	0.1629086649
F9	0.403541128734784	0.922159260363853	0.1153580743	0.18747951	0.1876190546	0.157708187	0.1335814378	0.1194563059
Mcf2	0.853169014084507	0.760146416645261	0.5495165225	0.420650934	0.5413213595	0.5125959572	0.4454642401	0.1935623696
Atp11c	0.638742333752912	0.67241935483871	0.3656731448	0.2758668974	0.3877834509	0.3708418705	0.315084268	0.1423726137
Gm7073	0.68870523415978	0.842321034374015	0.3463362246	0.2917182329	0.4279876078	0.3699301301	0.3020389351	0.1689787442
Nudt11	0.440715883668904	0.209520375045078	0.05619703425	0.05753760849	0.09246565165	0.07871603179	0.08043648343	0.03072615385
AU022751	0.538657171922686	0.117708880714661	0.05858761959	0.07759166271	0.03049426604	0.04721188641	0.02309876408	0.06082481111
Sox3	0.15908798145047	0.00775360758130519	0.01439049745	0.01333297007	0.02760570433	0.03335775236	0.04646791068	0.03880522214
Cdr1	0.390595611285266	0.223350253807107	0.1633253952	0.2693711771	0.198311798	0.2586983551	0.2683782245	0.1503982184
Nudt10	0.299001576458224	0.128550794415022	0.04213570283	0.02184899792	0.05832081982	0.0810208646	0.0526083981	0.01422273875
Ldoc1	0.340016708437761	0.0734989648033126	0.03680870732	0.2015471852	0.1426832913	0.11631579	0.1177223065	0.17925185
4933402E13Rik	0.525231719876416	0.673076923076923	0.1649477872	0.3696924211	0.210574786	0.1730820208	0.1910078	0.08060406364
4931400O07Rik	0.625	0.96	0.9166666667	0.428571	0.40625	0.4923076	0.18125	0.0666667
Bmp15	0.66520979020979	0.799703264094956	0.2527929683	0.27216475	0.3639666467	0.2496874689	0.304031395	0.1639476182
Shroom4	0.822629552655787	0.88038261453264	0.5454657101	0.3375458108	0.5173156484	0.5150799822	0.4549321329	0.230069862
3830417A13Rik	0.62093023255814	0.344	0.377368625	0.3027814929	0.2854026824	0.4501934706	0.2872300611	0.2232764167
Slitrk4	0.172082509183385	0.205926562164484	0.1070229273	0.06714529818	0.030354175	0.08374919224	0.1001708868	0.05158936604
Slitrk2	0.252403846153846	0.163939051918736	0.03789682292	0.04676237818	0.02877252966	0.00472187377	0.01641464103	0.025814816
Gm1140	0.727272727272727	0.981818181818182	0.2170114118	0.2961855778	0.3391657674	0.3765493958	0.1859558696	0.21301042
Gm14692	0.422222222222222	0.932203389830508	0.2612515324	0.2418276737	0.4006743043	0.4096361429	0.225969	0.2544574231
Dgkk	0.748648843409959	0.850514155135204	0.4837818488	0.3745743686	0.4449079858	0.4228047072	0.3768712573	0.1958210705
4933436I01Rik	0.647342995169082	0.952569169960474	0.09939669231	0.05718955	0.0962963	0.2815933846	0.3042982167	0.1647907667
Fmr1	0.522870534992727	0.382779827798278	0.2891468344	0.2468280421	0.3420121909	0.3078097082	0.2584587309	0.1092614496
Fmr1nb	0.766310048248374	0.79494110832207	0.4555706154	0.2829046687	0.5228083009	0.4468520404	0.3917175215	0.2244430796
Gm14698	0.377457404980341	0.0318725099601594	0.07061728889	0.03119657692	0.1337827846	0.1812552647	0.06292118627	0.05710285
Gm6812	0.435483870967742	0.411111111111111	0.6944445	0.157895	0.4083333333	0.127381	0.0185185	0.195238
Aff2	0.55736188210415	0.827856566355356	0.3556453171	0.2779591666	0.3737993738	0.3398082402	0.3108554217	0.1766824647
Ccnb3	0.87333530630364	0.919511318720805	0.467767365	0.2343903675	0.4755993514	0.4791887475	0.4650166904	0.1876078162
1700020N15Rik	0.803571428571429	0.0948275862068965	0.8518518333	0.1151515	0.2214285	0.4907408333	0.0533334	0.282051
Ids	0.768858627486114	0.665498566422428	0.4463740327	0.2871418949	0.4934507162	0.4156148682	0.4030128581	0.1584374343
1110012L19Rik	0.502044989775051	0.662851196670135	0.2268268758	0.1149049053	0.2647302586	0.190860997	0.09006641471	0.06767002857
Tmem185a	0.601601898546425	0.564863029205343	0.2907656025	0.1572078963	0.3346839301	0.2621476235	0.280788626	0.09845385147
Akap4	0.888653234358431	0.688023450586265	0.6710968318	0.3933453227	0.5496258509	0.5723680073	0.4656276736	0.1867184765
Mamld1	0.416197303294078	0.733755942947702	0.2803789345	0.2177391897	0.2735124883	0.2106385225	0.2142817688	0.1036319335
Mtm1	0.774243709358213	0.855498471743513	0.4324570123	0.3137377172	0.4211525885	0.3884495479	0.3748434177	0.1997714202
Mtmr1	0.720211960635882	0.64656381486676	0.4235711468	0.2621639787	0.4497766412	0.3869231655	0.3833370261	0.1789158302
Cd99l2	0.828235294117647	0.904800917581517	0.5007915594	0.2895873545	0.4549449022	0.4185621696	0.4122421239	0.1795390132
Clcn5	0.769427001569859	0.806091537701679	0.4666596093	0.2991518675	0.4427010727	0.4103541491	0.3899835166	0.1683509522
Hmgb3	0.236492632344915	0.10337582294439	0.144558141	0.03671079569	0.1051149859	0.07420381567	0.1010714514	0.03214418938
Gpr50	0.235524065477645	0.258106923751096	0.05377592517	0.05088508171	0.06943520872	0.06630801447	0.04635740987	0.05320946571
Vma21	0.446478092068774	0.371738842537412	0.228506871	0.1505743561	0.2751536868	0.2790620362	0.2637080811	0.08760201138
Gm1141	0.908527131782946	0.593765103914935	0.5956223359	0.5785132275	0.52619685	0.6537191331	0.4475707394	0.2941131548
Prrg3	0.28740157480315	0.325762789630649	0.09728395909	0.045478968	0.03086302571	0.0454260713	0.0733254898	0.03307292698
Fate1	0.392918825561313	0.962562994960403	0.1744791321	0.16182358	0.2154243778	0.07531071429	0.1554750638	0.1004141211
Cnga2	0.870216962524655	0.931190926275992	0.4684191026	0.2892058289	0.4727056082	0.5075146048	0.4559566888	0.190871213
Magea4	0.631578947368421	0.98019801980198	0.27633634	0.25431515	0.12791762	0.26833334	0.46	0.555556
Gabre	0.541497975708502	0.396041666666667	0.3211950149	0.152957629	0.359720173	0.3519879156	0.2929187232	0.1617102516
Magea10	0.669826224328594	0.674515235457064	0.1646748174	0.3558697625	0.2488725846	0.1828514857	0.08498169231	0.2706668182
Gabra3	0.649098570145748	0.888959270285678	0.4036048307	0.2507803942	0.4204552864	0.4088995822	0.3545458963	0.1844140603
Gabrq	0.606406596891849	0.583075335397317	0.4481780642	0.2283018767	0.354919843	0.3787310052	0.3836131676	0.1726006
Cetn2	0.40387275242047	0.320816864295125	0.2253914689	0.2254010909	0.2853122536	0.09766177547	0.2230335306	0.01054365833
Nsdhl	0.848262615680112	0.876920047262702	0.5324238234	0.3039177483	0.493929328	0.5318519059	0.4748328532	0.2020728364
Zfp185	0.515050595619316	0.787274655355249	0.2268616024	0.1575156922	0.2314052226	0.2142484212	0.1517844593	0.09129612534
Pnma5	0.821510297482838	0.957414448669202	0.3869097265	0.335627125	0.4408318343	0.2949505486	0.2240400206	0.2019238947
Pnma3	0.852686308492201	0.889495225102319	0.4997093265	0.3016561545	0.3657400895	0.3926900122	0.3530825023	0.1358750529
Xlr4a	0.853719008264463	0.676898222940226	0.5464930474	0.3078911783	0.5420230619	0.5274568909	0.4332563833	0.2006471774
Xlr3a	0.773927392739274	0.711979166666667	0.4201750538	0.2522136649	0.4371585701	0.4984748854	0.3901703988	0.2206889605
Xlr5a	0.524075552008513	0.520435725988575	0.2937794609	0.185500293	0.2650009847	0.2361895954	0.2268812697	0.1247032913
Gm14685	0.669611307420495	0.919931856899489	0.2360108055	0.1824305298	0.2130434915	0.1964793019	0.2087220813	0.1263205634
DXBay18	0.599169262720665	0.750952986022872	0.2613210143	0.153473493	0.1998029105	0.1881362426	0.1815720242	0.1034140388
Xlr5b	0.487309644670051	0	0.3480595059	0.2237111962	0.3016260551	0.2446486684	0.1923510593	0.1504734618
Spin2d	0.358208955223881	0.281407035175879	0.14147725	0.1162888909	0.21339715	0.0694785125	0.07382718667	0.11874286
Xlr3b	0.705209656925032	0.786069651741294	0.4500498852	0.2032396907	0.3969487512	0.3618108593	0.3745695388	0.1689871262
Xlr4b	0.717735220649459	0.472222222222222	0.3373068878	0.1686429813	0.4083996725	0.3097916172	0.4646907455	0.1007490036
F8a	0.160366972477064	0.014336917562724	0.03533987317	0.03459929787	0.02698028353	0.01564891294	0.01082062963	0.01564862292
Xlr4c	0.674809160305344	0.545847750865052	0.549934002	0.3404821189	0.4224542271	0.29889	0.3472243182	0.1421173486
Xlr3c	0.652403592181722	0.714022988505747	0.3586335036	0.2559542047	0.2835474422	0.3402235407	0.3501380828	0.1175778795
Xlr5c	0.654671280276817	0.599183197199533	0.3591294881	0.1937581468	0.3386999336	0.2648663224	0.2293478235	0.09739069315
Gm45015	0.514056224899598	0.777443609022556	0.2904559346	0.1631718762	0.1521087607	0.1906044815	0.1082168148	0.1538053708
Zfp275	0.698841698841699	0.525548640681297	0.4000220978	0.2206307897	0.297270066	0.3055710545	0.2843385275	0.1079624741
Gm18336	0.825966850828729	0.967914438502674	0.5086514429	0.1603977762	0.2546980121	0.2418654839	0.2518755636	0.1320398708
Zfp92	0.814005854537266	0.365702078073412	0.4173999447	0.1560212795	0.3164463974	0.3297340356	0.2490051821	0.1624109545
Trex2	0.860234445446348	0.858585858585859	0.4493543643	0.136379413	0.3083352571	0.2542127714	0.4029114607	0.1392090368
Haus7	0.721662877557649	0.684425184807545	0.3686571883	0.1510592293	0.321813836	0.291213895	0.2202034807	0.1151508592
Bgn	0.63447053610988	0.743208982252807	0.27382163	0.1888808913	0.3236569176	0.2475402033	0.2183479816	0.08965529211
Atp2b3	0.67637227304715	0.783260157502265	0.3272431617	0.1958414495	0.2911169074	0.2847226076	0.227119344	0.1309206223
Dusp9	0.295439948619139	0.346497927121973	0.03213276462	0.01937185325	0.02370375414	0.03801752537	0.03050919173	0.02733719579
